OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,GameNum,TeamPOPS
91,Kentucky,Win 11-7,48.97,Counts,0.08380000000000001,2022-05-01,Great Lakes D I College Mens Regionals 2022,1,11,7,466.89,4,1197.89,1080.61,1664.7800000000002,1031.6399999999999,1664.7800000000002,139.50856400000004,Michigan State,17,0.6111111111111112
220,Minnesota-B,Win 9-7,-5.41,Counts,0.0353,2022-03-19,Missouri Loves Company MLC,1,9,7,279.34,2,693.75,1126.56,973.0899999999999,1131.97,973.0899999999999,34.35007699999999,Vanderbilt,1,0.5625
64,Northwestern,Loss 4-13,-14.08,Counts,0.0384,2022-03-19,Missouri Loves Company MLC,0,4,13,-600,-9,1368.8,1135.23,768.8,1149.31,768.8,29.521919999999994,Vanderbilt,2,0.23529411764705882
108,Michigan State,Win 15-10,18.46,Counts,0.0384,2022-03-20,Missouri Loves Company MLC,1,15,10,453.6,5,1129.58,1102.69,1583.1799999999998,1084.23,1583.1799999999998,60.79411199999999,Vanderbilt,3,0.6
137,Michigan-B,Win 15-10,12.72,Counts,0.0384,2022-03-20,Missouri Loves Company MLC,1,15,10,453.6,5,986.06,1108.43,1439.6599999999999,1095.71,1439.6599999999999,55.282943999999986,Vanderbilt,4,0.6
269,Oklahoma State University,Loss 5-7,-29.88,Counts,0.0305,2022-03-20,Missouri Loves Company MLC,0,5,7,-328.14,-2,500.56,1151.03,172.42000000000002,1180.91,172.42000000000002,5.25881,Vanderbilt,5,0.4166666666666667
190,Illinois State,Win 15-11,2.54,Counts,0.0431,2022-04-02,Huck Finn 2022,1,15,11,381.16,4,796.31,1118.61,1177.47,1116.07,1177.47,50.748957,Vanderbilt,6,0.5769230769230769
95,Iowa State,Loss 2-10,-21.06,Counts,0.0377,2022-04-02,Huck Finn 2022,0,2,10,-600,-8,1183.14,1142.21,583.1400000000001,1163.27,583.1400000000001,21.984378000000003,Vanderbilt,7,0.16666666666666666
57,Alabama,Loss 5-10,-11.2,Counts,0.0383,2022-04-02,Huck Finn 2022,0,5,10,-573.9,-5,1414,1132.35,840.1,1143.55,840.1,32.175830000000005,Vanderbilt,8,0.3333333333333333
32,Washington University,Loss 6-15,-5.9,Counts,0.0431,2022-04-02,Huck Finn 2022,0,6,15,-600,-9,1590.18,1127.05,990.1800000000001,1132.95,990.1800000000001,42.676758,Vanderbilt,9,0.2857142857142857
232,Oklahoma,Win 14-9,0.59,Counts,0.0431,2022-04-03,Huck Finn 2022,1,14,9,473.87,5,660.44,1120.56,1134.31,1119.97,1134.31,48.888760999999995,Vanderbilt,10,0.6086956521739131
133,Wisconsin-Milwaukee,Loss 11-12,-10.04,Counts,0.0431,2022-04-03,Huck Finn 2022,0,11,12,-125,-1,1023.38,1131.19,898.38,1141.23,898.38,38.720178,Vanderbilt,11,0.4782608695652174
106,LSU,Win 13-7,31.25,Counts,0.0513,2022-04-23,Gulf Coast D I College Mens CC 2022,1,13,7,557.53,6,1141.7,1089.91,1699.23,1058.66,1699.23,87.17049899999999,Vanderbilt,12,0.65
152,Jacksonville State,Win 11-7,15.76,Counts,0.0499,2022-04-23,Gulf Coast D I College Mens CC 2022,1,11,7,466.89,4,954.29,1105.39,1421.1799999999998,1089.63,1421.1799999999998,70.91688199999999,Vanderbilt,13,0.6111111111111112
144,Alabama-Birmingham,Win 11-9,5.32,Counts,0.0513,2022-04-23,Gulf Coast D I College Mens CC 2022,1,11,9,249.21,2,970.46,1115.83,1219.67,1110.51,1219.67,62.569071,Vanderbilt,14,0.55
53,Tulane,Loss 10-12,4.37,Counts,0.0513,2022-04-23,Gulf Coast D I College Mens CC 2022,0,10,12,-238.12,-2,1440.12,1116.78,1202,1112.41,1202,61.6626,Vanderbilt,15,0.45454545454545453
57,Alabama,Loss 8-10,1.59,Counts,0.0499,2022-04-24,Gulf Coast D I College Mens CC 2022,0,8,10,-262.67,-2,1414,1119.57,1151.33,1117.98,1151.33,57.451367,Vanderbilt,16,0.4444444444444444
53,Tulane,Loss 8-13,-9.58,Counts,0.0513,2022-04-24,Gulf Coast D I College Mens CC 2022,0,8,13,-496.16,-5,1440.12,1130.73,943.9599999999998,1140.31,943.9599999999998,48.425147999999986,Vanderbilt,17,0.38095238095238093
89,Central Florida,Loss 8-13,-23.52,Counts,0.054299999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,0,8,13,-496.16,-5,1207.83,1144.68,711.6699999999998,1168.2,711.6699999999998,38.64368099999999,Vanderbilt,18,0.38095238095238093
158,South Florida,Win 13-11,1.44,Counts,0.054299999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,1,13,11,228.84,2,917.32,1119.71,1146.16,1118.27,1146.16,62.236487999999994,Vanderbilt,19,0.5416666666666666
57,Alabama,Loss 7-13,-15.21,Counts,0.054299999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,0,7,13,-557.53,-6,1414,1136.36,856.47,1151.57,856.47,46.506321,Vanderbilt,20,0.35
114,Florida State,Win 13-8,27.14,Counts,0.054299999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,1,13,8,496.16,5,1097.48,1094.01,1593.64,1066.87,1593.64,86.534652,Vanderbilt,21,0.6190476190476191
89,Central Florida,Win 9-6,25.63,Counts,0.0483,2022-05-01,Southeast D I College Mens Regionals 2022,1,9,6,418.57,3,1207.83,1095.53,1626.3999999999999,1069.8999999999999,1626.3999999999999,78.55512,Vanderbilt,22,0.6
96,RIT,Loss 9-11,-5.51,Counts,0.0285,2022-02-26,Oak Creek Challenge,0,9,11,-249.21,-2,1175.71,1119.65,926.5,1125.16,926.5,26.405250000000002,Christopher Newport,1,0.45
100,Lehigh,Loss 4-13,-16.43,Counts,0.0285,2022-02-26,Oak Creek Challenge,0,4,13,-600,-9,1154.27,1130.57,554.27,1147,554.27,15.796695,Christopher Newport,2,0.23529411764705882
139,Towson,Win 13-10,5.87,Counts,0.0285,2022-02-26,Oak Creek Challenge,1,13,10,328.14,3,985.92,1108.28,1314.06,1102.41,1314.06,37.45071,Christopher Newport,3,0.5652173913043478
73,Delaware,Loss 4-13,-12.64,Counts,0.0285,2022-02-26,Oak Creek Challenge,0,4,13,-600,-9,1283.29,1126.79,683.29,1139.43,683.29,19.473765,Christopher Newport,4,0.23529411764705882
215,North Carolina-B,Loss 11-12,-15.76,Counts,0.0285,2022-02-27,Oak Creek Challenge,0,11,12,-125,-1,702.02,1129.91,577.02,1145.67,577.02,16.44507,Christopher Newport,5,0.4782608695652174
242,Drexel,Win 13-5,3.28,Counts,0.0285,2022-02-27,Oak Creek Challenge,1,13,5,600,8,625.81,1110.87,1225.81,1107.59,1225.81,34.935585,Christopher Newport,6,0.7222222222222222
229,West Chester,Win 13-9,-0.69,Counts,0.0285,2022-02-27,Oak Creek Challenge,1,13,9,418.57,4,671.94,1114.84,1090.51,1115.53,1090.51,31.079535,Christopher Newport,7,0.5909090909090909
231,Messiah,Win 13-7,3.35,Counts,0.0302,2022-03-05,FCS D III Tune Up,1,13,7,557.53,6,664.18,1110.8,1221.71,1107.45,1221.71,36.895642,Christopher Newport,8,0.65
174,Rochester,Win 11-9,-0.47,Counts,0.0302,2022-03-05,FCS D III Tune Up,1,11,9,249.21,2,849.91,1114.61,1099.12,1115.08,1099.12,33.193424,Christopher Newport,9,0.55
99,Oberlin,Loss 12-13,-2.47,Counts,0.0302,2022-03-05,FCS D III Tune Up,0,12,13,-125,-1,1159.9,1116.61,1034.9,1119.08,1034.9,31.253980000000006,Christopher Newport,10,0.48
214,Wooster,Win 13-9,0.21,Counts,0.0302,2022-03-05,FCS D III Tune Up,1,13,9,418.57,4,702.25,1113.94,1120.82,1113.73,1120.82,33.848764,Christopher Newport,11,0.5909090909090909
181,Davidson,Win 13-5,9.72,Counts,0.0302,2022-03-06,FCS D III Tune Up,1,13,5,600,8,826.39,1104.42,1426.3899999999999,1094.7,1426.3899999999999,43.076978,Christopher Newport,12,0.7222222222222222
50,Berry,Loss 8-13,-5,Counts,0.0302,2022-03-06,FCS D III Tune Up,0,8,13,-496.16,-5,1449.81,1119.14,953.6499999999999,1124.14,953.6499999999999,28.800229999999996,Christopher Newport,13,0.38095238095238093
206,Kenyon,Win 13-7,5.26,Counts,0.0302,2022-03-06,FCS D III Tune Up,1,13,7,557.53,6,725.52,1108.89,1283.05,1103.63,1283.05,38.74811,Christopher Newport,14,0.65
282,High Point,Win 15-9,-6.52,Counts,0.0359,2022-03-26,Needle in a Ho Stack,1,15,9,515.48,6,423.59,1120.67,939.0699999999999,1127.19,939.0699999999999,33.712613,Christopher Newport,15,0.625
218,Samford,Win 15-5,6.79,Counts,0.0359,2022-03-26,Needle in a Ho Stack,1,15,5,600,10,696.34,1107.36,1296.3400000000001,1100.57,1296.3400000000001,46.53860600000001,Christopher Newport,16,0.75
117,Appalachian State,Win 14-3,21.21,Counts,0.0359,2022-03-26,Needle in a Ho Stack,1,14,3,600,11,1083.57,1092.93,1683.57,1071.72,1683.57,60.440163,Christopher Newport,17,0.8235294117647058
191,Wake Forest,Win 15-7,10.32,Counts,0.0359,2022-03-27,Needle in a Ho Stack,1,15,7,600,8,791.08,1103.83,1391.08,1093.51,1391.08,49.939772,Christopher Newport,18,0.6818181818181818
181,Davidson,Win 15-9,8.48,Counts,0.0359,2022-03-27,Needle in a Ho Stack,1,15,9,515.48,6,826.39,1105.66,1341.87,1097.18,1341.87,48.173133,Christopher Newport,19,0.625
50,Berry,Loss 11-14,0.83,Counts,0.0359,2022-03-27,Needle in a Ho Stack,0,11,14,-313.34,-3,1449.81,1113.31,1136.47,1112.48,1136.47,40.799273,Christopher Newport,20,0.44
NA,Shenandoah University,Win 15-3,0,Ignored,0,2022-04-09,Northern Atlantic Coast D III College Mens CC 2022,1,15,3,600,12,233.57,1114.15,833.5699999999999,1114.15,0,0,Christopher Newport,21,0.8333333333333334
74,Navy,Win 15-13,15.85,Counts,0.0403,2022-04-09,Northern Atlantic Coast D III College Mens CC 2022,1,15,13,214.18,2,1277.32,1098.29,1491.5,1082.44,1491.5,60.10745000000001,Christopher Newport,22,0.5357142857142857
188,Mary Washington,Win 14-9,6.64,Counts,0.0403,2022-04-10,Northern Atlantic Coast D III College Mens CC 2022,1,14,9,473.87,5,798.38,1107.5,1272.25,1100.86,1272.25,51.271675,Christopher Newport,23,0.6086956521739131
74,Navy,Loss 14-15,1.6,Counts,0.0403,2022-04-10,Northern Atlantic Coast D III College Mens CC 2022,0,14,15,-125,-1,1277.32,1112.54,1152.32,1110.94,1152.32,46.438496,Christopher Newport,24,0.4827586206896552
87,Richmond,Loss 12-13,-0.97,Counts,0.0508,2022-05-07,Atlantic Coast D III College Mens Regionals 2022,0,12,13,-125,-1,1221.1,1115.11,1096.1,1116.08,1096.1,55.68187999999999,Christopher Newport,25,0.48
188,Mary Washington,Win 14-12,-5.07,Counts,0.0508,2022-05-07,Atlantic Coast D III College Mens Regionals 2022,1,14,12,220.96,2,798.38,1119.22,1019.34,1124.29,1019.34,51.782472,Christopher Newport,26,0.5384615384615384
243,Elon,Win 15-10,-1.9,Counts,0.0508,2022-05-07,Atlantic Coast D III College Mens Regionals 2022,1,15,10,453.6,5,624.96,1116.05,1078.56,1117.95,1078.56,54.790848,Christopher Newport,27,0.6
188,Mary Washington,Win 10-8,-2.76,Counts,0.049400000000000006,2022-05-08,Atlantic Coast D III College Mens Regionals 2022,1,10,8,262.67,2,798.38,1116.91,1061.05,1119.67,1061.05,52.415870000000005,Christopher Newport,28,0.5555555555555556
74,Navy,Loss 5-15,-23.37,Counts,0.0508,2022-05-08,Atlantic Coast D III College Mens Regionals 2022,0,5,15,-600,-10,1277.32,1137.52,677.3199999999999,1160.8899999999999,677.3199999999999,34.407855999999995,Christopher Newport,29,0.25
69,Virginia Tech,Loss 11-12,2.97,Counts,0.0305,2022-02-05,Warm Up 2022,0,11,12,-125,-1,1329.97,1107.8,1204.97,1104.83,1204.97,36.751585,Georgia State,1,0.4782608695652174
65,Temple,Win 9-6,18.61,Counts,0.0271,2022-02-05,Warm Up 2022,1,9,6,418.57,3,1359.72,1092.16,1778.29,1073.5500000000002,1778.29,48.191658999999994,Georgia State,2,0.6
89,Central Florida,Loss 7-12,-13.33,Counts,0.0305,2022-02-05,Warm Up 2022,0,7,12,-520.51,-5,1207.83,1124.1,687.3199999999999,1137.4299999999998,687.3199999999999,20.96326,Georgia State,3,0.3684210526315789
1,Brown,Loss 4-13,0,Ignored,0,2022-02-05,Warm Up 2022,0,4,13,-600,-9,2209.79,1110.77,1609.79,1110.77,0,0,Georgia State,4,0.23529411764705882
158,South Florida,Win 12-10,1.41,Counts,0.0305,2022-02-05,Warm Up 2022,1,12,10,238.12,2,917.32,1109.36,1155.44,1107.9499999999998,1155.44,35.24092,Georgia State,5,0.5454545454545454
106,LSU,Win 10-9,4.91,Counts,0.0305,2022-02-05,Warm Up 2022,1,10,9,125,1,1141.7,1105.86,1266.7,1100.9499999999998,1266.7,38.63435,Georgia State,6,0.5263157894736842
1,Brown,Loss 5-15,0,Ignored,0,2022-02-05,Warm Up 2022,0,5,15,-600,-10,2209.79,1110.77,1609.79,1110.77,0,0,Georgia State,7,0.25
13,Minnesota,Loss 7-15,3.9,Counts,0.0305,2022-02-05,Warm Up 2022,0,7,15,-600,-8,1834.48,1106.87,1234.48,1102.9699999999998,1234.48,37.65164,Georgia State,8,0.3181818181818182
47,Florida,Loss 9-14,-3.39,Counts,0.0305,2022-02-05,Warm Up 2022,0,9,14,-473.87,-5,1476.89,1114.16,1003.0200000000001,1117.5500000000002,1003.0200000000001,30.59211,Georgia State,9,0.391304347826087
161,Mississippi State,Loss 6-11,-30.21,Counts,0.0385,2022-03-12,Tally Classic XVI,0,6,11,-546.69,-5,903.76,1140.98,357.06999999999994,1171.19,357.06999999999994,13.747194999999998,Georgia State,10,0.35294117647058826
92,Alabama-Huntsville,Win 8-6,13.99,Counts,0.035,2022-03-12,Tally Classic XVI,1,8,6,300.49,2,1196.4,1096.77,1496.89,1082.78,1496.89,52.39115000000001,Georgia State,11,0.5714285714285714
26,Auburn,Loss 7-11,1.66,Counts,0.0397,2022-03-12,Tally Classic XVI,0,7,11,-466.89,-4,1617.76,1109.11,1150.87,1107.4499999999998,1150.87,45.689538999999996,Georgia State,12,0.3888888888888889
158,South Florida,Win 15-7,17.27,Counts,0.0407,2022-03-13,Tally Classic XVI,1,15,7,600,8,917.32,1093.5,1517.3200000000002,1076.23,1517.3200000000002,61.75492400000001,Georgia State,13,0.6818181818181818
92,Alabama-Huntsville,Loss 11-15,-12.55,Counts,0.0407,2022-03-13,Tally Classic XVI,0,11,15,-381.16,-4,1196.4,1123.32,815.24,1135.87,815.24,33.180268,Georgia State,14,0.4230769230769231
168,Kennesaw State,Win 12-11,-5.13,Counts,0.0513,2022-04-09,Southern Appalachian D I College Mens CC 2022,1,12,11,125,1,890.93,1115.9,1015.93,1121.0300000000002,1015.93,52.117208999999995,Georgia State,15,0.5217391304347826
274,Georgia Southern,Win 13-9,-11.5,Counts,0.0513,2022-04-09,Southern Appalachian D I College Mens CC 2022,1,13,9,418.57,4,479.62,1122.27,898.19,1133.77,898.19,46.077147000000004,Georgia State,16,0.5909090909090909
134,Tennessee,Win 12-8,18.85,Counts,0.0513,2022-04-09,Southern Appalachian D I College Mens CC 2022,1,12,8,441.15,4,1017.86,1091.92,1459.01,1073.0700000000002,1459.01,74.847213,Georgia State,17,0.6
102,Emory,Loss 7-8,-4.09,Counts,0.045599999999999995,2022-04-09,Southern Appalachian D I College Mens CC 2022,0,7,8,-125,-1,1150.1,1114.86,1025.1,1118.9499999999998,1025.1,46.74455999999999,Georgia State,18,0.4666666666666667
168,Kennesaw State,Win 13-12,-5.13,Counts,0.0513,2022-04-10,Southern Appalachian D I College Mens CC 2022,1,13,12,125,1,890.93,1115.9,1015.93,1121.0300000000002,1015.93,52.117208999999995,Georgia State,19,0.52
44,Georgia Tech,Loss 5-15,-11.99,Counts,0.0513,2022-04-10,Southern Appalachian D I College Mens CC 2022,0,5,15,-600,-10,1489.18,1122.76,889.1800000000001,1134.75,889.1800000000001,45.614934000000005,Georgia State,20,0.25
102,Emory,Win 11-6,29.91,Counts,0.048600000000000004,2022-04-10,Southern Appalachian D I College Mens CC 2022,1,11,6,546.69,5,1150.1,1080.86,1696.79,1050.9499999999998,1696.79,82.463994,Georgia State,21,0.6470588235294118
89,Central Florida,Loss 10-12,-9.17,Counts,0.0611,2022-04-30,Southeast D I College Mens Regionals 2022,0,10,12,-238.12,-2,1207.83,1119.94,969.7099999999999,1129.1100000000001,969.7099999999999,59.249280999999996,Georgia State,22,0.45454545454545453
114,Florida State,Loss 9-10,-8.99,Counts,0.0611,2022-04-30,Southeast D I College Mens Regionals 2022,0,9,10,-125,-1,1097.48,1119.76,972.48,1128.75,972.48,59.418528,Georgia State,23,0.47368421052631576
222,Florida Gulf Coast,Win 13-8,4.92,Counts,0.0611,2022-04-30,Southeast D I College Mens Regionals 2022,1,13,8,496.16,5,690.23,1105.85,1186.39,1100.9299999999998,1186.39,72.48842900000001,Georgia State,24,0.6190476190476191
47,Florida,Loss 9-13,-3.41,Counts,0.0611,2022-04-30,Southeast D I College Mens Regionals 2022,0,9,13,-418.57,-4,1476.89,1114.17,1058.3200000000002,1117.5800000000002,1058.3200000000002,64.66335200000002,Georgia State,25,0.4090909090909091
71,Southern California,Loss 4-13,-41.69,Counts,0.0908,2022-04-09,SoCal D I College Mens CC 2022,0,4,13,-600,-9,1291.65,1150.78,691.6500000000001,1192.47,691.6500000000001,62.80182000000001,Cal State-Long Beach,1,0.23529411764705882
226,San Diego State,Win 12-6,14.57,Counts,0.08839999999999999,2022-04-09,SoCal D I College Mens CC 2022,1,12,6,579.31,6,680.1,1094.52,1259.4099999999999,1079.95,1259.4099999999999,111.33184399999998,Cal State-Long Beach,2,0.6666666666666666
29,UCLA,Loss 3-13,-11.16,Counts,0.0908,2022-04-09,SoCal D I College Mens CC 2022,0,3,13,-600,-10,1597.35,1120.25,997.3499999999999,1131.41,997.3499999999999,90.55938,Cal State-Long Beach,3,0.1875
61,California-San Diego,Loss 6-13,-31.2,Counts,0.0908,2022-04-09,SoCal D I College Mens CC 2022,0,6,13,-600,-7,1396.69,1140.29,796.69,1171.49,796.69,72.33945200000001,Cal State-Long Beach,4,0.3157894736842105
167,Loyola Marymount,Win 12-7,30.77,Counts,0.0908,2022-04-10,SoCal D I College Mens CC 2022,1,12,7,520.51,5,896.64,1078.33,1417.15,1047.56,1417.15,128.67722,Cal State-Long Beach,5,0.631578947368421
244,California-Irvine,Win 13-4,11.3,Counts,0.0908,2022-04-10,SoCal D I College Mens CC 2022,1,13,4,600,9,622.19,1097.8,1222.19,1086.5,1222.19,110.97485200000001,Cal State-Long Beach,6,0.7647058823529411
58,Stanford,Loss 8-13,-24.96,Counts,0.1144,2022-05-07,Southwest D I College Mens Regionals 2022,0,8,13,-496.16,-5,1412.07,1134.05,915.9099999999999,1159.01,915.9099999999999,104.78010399999998,Cal State-Long Beach,7,0.38095238095238093
208,Nevada-Reno,Win 13-8,14.15,Counts,0.1144,2022-05-07,Southwest D I College Mens Regionals 2022,1,13,8,496.16,5,722.46,1094.95,1218.6200000000001,1080.8,1218.6200000000001,139.41012800000001,Cal State-Long Beach,8,0.6190476190476191
88,Arizona,Loss 9-11,-18.76,Counts,0.1144,2022-05-07,Southwest D I College Mens Regionals 2022,0,9,11,-249.21,-2,1213.12,1127.85,963.9099999999999,1146.61,963.9099999999999,110.27130399999999,Cal State-Long Beach,9,0.45
151,Arizona State,Win 13-5,57.67,Counts,0.1144,2022-05-08,Southwest D I College Mens Regionals 2022,1,13,5,600,8,955.51,1051.43,1555.51,993.7600000000001,1555.51,177.950344,Cal State-Long Beach,10,0.7222222222222222
186,Occidental,Win 9-8,-5.85,Counts,0.033,2022-02-05,Stanford Open 2022,1,9,8,125,1,809.64,1112.09,934.64,1117.9399999999998,934.64,30.843120000000003,California-Davis,1,0.5294117647058824
212,Oregon State-B,Win 9-7,-3.92,Counts,0.032,2022-02-05,Stanford Open 2022,1,9,7,279.34,2,708.48,1110.15,987.8199999999999,1114.0700000000002,987.8199999999999,31.610239999999997,California-Davis,2,0.5625
167,Loyola Marymount,Loss 5-9,-22.79,Counts,0.029900000000000003,2022-02-06,Stanford Open 2022,0,5,9,-529.06,-4,896.64,1129.03,367.58000000000004,1151.82,367.58000000000004,10.990642000000003,California-Davis,3,0.35714285714285715
280,Southern California-B,Win 13-2,0,Ignored,0,2022-02-06,Stanford Open 2022,1,13,2,600,11,445.42,1106.24,1045.42,1106.24,0,0,California-Davis,4,0.8666666666666667
19,Oregon,Loss 7-11,5.38,Counts,0.0381,2022-02-19,Presidents Day Invite 2022,0,7,11,-466.89,-4,1709,1100.86,1242.1100000000001,1095.4799999999998,1242.1100000000001,47.324391000000006,California-Davis,5,0.3888888888888889
10,California,Loss 6-13,5.84,Counts,0.0391,2022-02-19,Presidents Day Invite 2022,0,6,13,-600,-7,1849.7,1100.4,1249.7,1094.5600000000002,1249.7,48.86327000000001,California-Davis,6,0.3157894736842105
88,Arizona,Loss 8-9,-0.7,Counts,0.037000000000000005,2022-02-19,Presidents Day Invite 2022,0,8,9,-125,-1,1213.12,1106.94,1088.12,1107.64,1088.12,40.26044,California-Davis,7,0.47058823529411764
45,Utah,Loss 8-11,0.6,Counts,0.0391,2022-02-19,Presidents Day Invite 2022,0,8,11,-365.61,-3,1486.48,1105.64,1120.87,1105.0400000000002,1120.87,43.826017,California-Davis,8,0.42105263157894735
71,Southern California,Loss 7-10,-7.85,Counts,0.037000000000000005,2022-02-20,Presidents Day Invite 2022,0,7,10,-389.67,-3,1291.65,1114.09,901.98,1121.9399999999998,901.98,33.37326,California-Davis,9,0.4117647058823529
151,Arizona State,Win 12-6,16.97,Counts,0.0381,2022-02-20,Presidents Day Invite 2022,1,12,6,579.31,6,955.51,1089.26,1534.82,1072.29,1534.82,58.476642,California-Davis,10,0.6666666666666666
226,San Diego State,Win 15-3,7.08,Counts,0.0391,2022-02-21,Presidents Day Invite 2022,1,15,3,600,12,680.1,1099.16,1280.1,1092.0800000000002,1280.1,50.05191,California-Davis,11,0.8333333333333334
88,Arizona,Win 9-8,8.92,Counts,0.037000000000000005,2022-02-21,Presidents Day Invite 2022,1,9,8,125,1,1213.12,1097.32,1338.12,1088.3999999999999,1338.12,49.51044,California-Davis,12,0.5294117647058824
36,California-Santa Cruz,Loss 7-12,-6.8,Counts,0.0621,2022-04-16,NorCal D I College Mens CC 2022,0,7,12,-520.51,-5,1524.13,1113.04,1003.6200000000001,1119.84,1003.6200000000001,62.32480200000001,California-Davis,13,0.3684210526315789
81,Santa Clara,Win 10-9,17.4,Counts,0.0621,2022-04-16,NorCal D I College Mens CC 2022,1,10,9,125,1,1243.95,1088.83,1368.95,1071.4299999999998,1368.95,85.011795,California-Davis,14,0.5263157894736842
265,Cal Poly Humboldt,Win 13-3,0.17,Counts,0.0621,2022-04-16,NorCal D I College Mens CC 2022,1,13,3,600,10,508.74,1106.07,1108.74,1105.8999999999999,1108.74,68.852754,California-Davis,15,0.8125
176,"California State University, Chico",Win 12-2,21.47,Counts,0.0596,2022-04-16,NorCal D I College Mens CC 2022,1,12,2,600,10,844.82,1084.77,1444.8200000000002,1063.3,1444.8200000000002,86.11127200000001,California-Davis,16,0.8571428571428571
58,Stanford,Loss 6-11,-15.04,Counts,0.0588,2022-04-17,NorCal D I College Mens CC 2022,0,6,11,-546.69,-5,1412.07,1121.28,865.3799999999999,1136.32,865.3799999999999,50.88434399999999,California-Davis,17,0.35294117647058826
10,California,Loss 5-13,0,Ignored,0,2022-04-17,NorCal D I College Mens CC 2022,0,5,13,-600,-8,1849.7,1106.24,1249.7,1106.24,0,0,California-Davis,18,0.2777777777777778
55,Grand Canyon,Loss 10-12,6.16,Counts,0.0739,2022-05-07,Southwest D I College Mens Regionals 2022,0,10,12,-238.12,-2,1421.57,1100.08,1183.4499999999998,1093.9199999999998,1183.4499999999998,87.45695499999998,California-Davis,19,0.45454545454545453
151,Arizona State,Win 11-8,17.14,Counts,0.0739,2022-05-07,Southwest D I College Mens Regionals 2022,1,11,8,365.61,3,955.51,1089.1,1321.12,1071.9599999999998,1321.12,97.63076799999999,California-Davis,20,0.5789473684210527
63,California-Santa Barbara,Loss 7-13,-22.97,Counts,0.0739,2022-05-07,Southwest D I College Mens Regionals 2022,0,7,13,-557.53,-6,1375.9,1129.21,818.3700000000001,1152.18,818.3700000000001,60.477543000000004,California-Davis,21,0.35
61,California-San Diego,Loss 7-13,-21.31,Counts,0.0739,2022-05-08,Southwest D I College Mens Regionals 2022,0,7,13,-557.53,-6,1396.69,1127.55,839.1600000000001,1148.86,839.1600000000001,62.013924,California-Davis,22,0.35
4,Brigham Young,Loss 8-13,15.07,Counts,0.0327,2022-02-05,Warm Up 2022,0,8,13,-496.16,-5,2039.12,1082.42,1542.9599999999998,1067.3500000000001,1542.9599999999998,50.45479199999999,Florida State,1,0.38095238095238093
13,Minnesota,Loss 6-13,4.63,Counts,0.0327,2022-02-05,Warm Up 2022,0,6,13,-600,-7,1834.48,1092.85,1234.48,1088.2199999999998,1234.48,40.367496,Florida State,2,0.3157894736842105
106,LSU,Loss 7-9,-7.28,Counts,0.03,2022-02-05,Warm Up 2022,0,7,9,-279.34,-2,1141.7,1104.76,862.3600000000001,1112.04,862.3600000000001,25.870800000000003,Florida State,3,0.4375
7,Massachusetts,Loss 4-13,0,Ignored,0,2022-02-05,Warm Up 2022,0,4,13,-600,-9,1936.21,1097.48,1336.21,1097.48,0,0,Florida State,4,0.23529411764705882
69,Virginia Tech,Win 12-9,19.55,Counts,0.0327,2022-02-05,Warm Up 2022,1,12,9,345.37,3,1329.97,1077.94,1675.3400000000001,1058.39,1675.3400000000001,54.783618000000004,Florida State,5,0.5714285714285714
12,Northeastern,Loss 7-13,6.24,Counts,0.0327,2022-02-05,Warm Up 2022,0,7,13,-557.53,-6,1839.64,1091.24,1282.1100000000001,1085,1282.1100000000001,41.924997000000005,Florida State,6,0.35
89,Central Florida,Loss 12-13,-0.5,Counts,0.0327,2022-02-05,Warm Up 2022,0,12,13,-125,-1,1207.83,1097.98,1082.83,1098.48,1082.83,35.408541,Florida State,7,0.48
72,Texas A&M,Loss 10-13,-4.61,Counts,0.0327,2022-02-05,Warm Up 2022,0,10,13,-328.14,-3,1289.26,1102.1,961.12,1106.7099999999998,961.12,31.428624,Florida State,8,0.43478260869565216
161,Mississippi State,Win 10-7,7.05,Counts,0.0347,2022-02-19,Mardi Gras XXXIV,1,10,7,389.67,3,903.76,1090.43,1293.43,1083.38,1293.43,44.882021,Florida State,9,0.5882352941176471
365,LSU-B,Win 13-1,0,Ignored,0,2022-02-19,Mardi Gras XXXIV,1,13,1,600,12,336.11,1097.48,936.11,1097.48,0,0,Florida State,10,0.9285714285714286
89,Central Florida,Loss 6-13,-18.67,Counts,0.036699999999999997,2022-02-19,Mardi Gras XXXIV,0,6,13,-600,-7,1207.83,1116.15,607.8299999999999,1134.8200000000002,607.8299999999999,22.307360999999997,Florida State,11,0.3157894736842105
172,Wisconsin-Whitewater,Win 9-5,10.02,Counts,0.0315,2022-02-19,Mardi Gras XXXIV,1,9,5,529.06,4,876.37,1087.46,1405.4299999999998,1077.44,1405.4299999999998,44.271044999999994,Florida State,12,0.6428571428571429
202,Spring Hill College,Win 8-7,-7.62,Counts,0.0326,2022-02-20,Mardi Gras XXXIV,1,8,7,125,1,746.71,1105.1,871.71,1112.7199999999998,871.71,28.417745999999998,Florida State,13,0.5333333333333333
